eqid,lon,region,depth,src,nst,version,datetime,lat,magnitude
10599373,-115.772599999999000,Southern California,11.500000000000000,ci,60,1,Sat Apr 10 00:00:00 -0400 2010,32.652999999999900,3.500000000000000
10663957,-115.400000000000000,"Baja California, Mexico",30.699999999999900,ci,18,1,Thu May 13 00:00:00 -0400 2010,32.201300000000000,3.600000000000000
10665173,-115.872500000000000,Southern California,6.100000000000000,ci,59,B,Thu May 13 00:00:00 -0400 2010,32.675500000000000,4.000000000000000
14753300,-115.897599999999000,Southern California,5.500000000000000,ci,61,1,Wed Jun 16 00:00:00 -0400 2010,32.657100000000000,3.400000000000000
14751940,-115.920800000000000,Southern California,0.200000000000000,ci,63,1,Wed Jun 16 00:00:00 -0400 2010,32.673800000000000,3.200000000000000
10664797,-115.372299999999000,"Baja California, Mexico",0.200000000000000,ci,17,2,Thu May 13 00:00:00 -0400 2010,32.285200000000000,3.200000000000000
10663941,-115.761099999999000,"Baja California, Mexico",0.600000000000000,ci,42,1,Thu May 13 00:00:00 -0400 2010,32.620500000000000,3.000000000000000
14753356,-115.946500000000000,Southern California,1.800000000000000,ci,63,1,Wed Jun 16 00:00:00 -0400 2010,32.669800000000000,3.100000000000000
10664909,-115.394800000000000,"Baja California, Mexico",2.700000000000000,ci,15,1,Thu May 13 00:00:00 -0400 2010,32.181100000000000,3.200000000000000
10589733,-115.381299999999000,"Baja California, Mexico",3.700000000000000,ci,17,1,Thu Apr 08 00:00:00 -0400 2010,32.157299999999900,3.000000000000000
10782957,-115.180700000000000,"Baja California, Mexico",0.000000000000000,ci,15,2,Fri Aug 20 00:00:00 -0400 2010,32.272500000000000,3.100000000000000
10665149,-115.873099999999000,Southern California,5.900000000000000,ci,55,1,Thu May 13 00:00:00 -0400 2010,32.669499999999900,3.100000000000000
10666645,-119.065799999999000,"Greater Los Angeles area, California",17.899999999999900,ci,89,2,Fri May 14 00:00:00 -0400 2010,34.091200000000000,3.900000000000000
10754973,-115.259299999999000,"Baja California, Mexico",7.200000000000000,ci,15,2,Sat Jul 17 00:00:00 -0400 2010,32.123500000000000,3.100000000000000
10665693,-115.767799999999000,"Baja California, Mexico",4.600000000000000,ci,48,1,Fri May 14 00:00:00 -0400 2010,32.574500000000000,3.300000000000000
10597885,-115.810100000000000,Southern California,2.400000000000000,ci,52,1,Sat Apr 10 00:00:00 -0400 2010,32.666100000000000,3.600000000000000
10600333,-115.770099999999000,"Baja California, Mexico",5.300000000000000,ci,46,1,Sat Apr 10 00:00:00 -0400 2010,32.584000000000000,3.000000000000000
10753933,-115.708799999999000,"Baja California, Mexico",7.700000000000000,ci,29,5,Fri Jul 16 00:00:00 -0400 2010,32.561799999999900,3.100000000000000
10666413,-115.864300000000000,Southern California,6.800000000000000,ci,52,2,Fri May 14 00:00:00 -0400 2010,32.637300000000000,3.500000000000000
14734836,-115.775199999999000,"Baja California, Mexico",3.200000000000000,ci,60,2,Fri Jun 04 00:00:00 -0400 2010,32.592799999999900,3.000000000000000
10665373,-116.133600000000000,Southern California,3.600000000000000,ci,77,1,Fri May 14 00:00:00 -0400 2010,32.774099999999900,3.000000000000000
10753165,-115.208500000000000,"Baja California, Mexico",5.800000000000000,ci,21,4,Thu Jul 15 00:00:00 -0400 2010,32.147300000000000,3.000000000000000
14752524,-115.858999999999000,Southern California,10.500000000000000,ci,59,1,Wed Jun 16 00:00:00 -0400 2010,32.644100000000000,3.000000000000000
10665629,-117.331999999999000,Central California,2.200000000000000,ci,36,1,Fri May 14 00:00:00 -0400 2010,35.965299999999900,3.500000000000000
10665845,-116.998099999999000,"offshore Baja California, Mexico",5.600000000000000,ci,12,1,Fri May 14 00:00:00 -0400 2010,31.586800000000000,3.200000000000000
14734828,-115.726299999999000,"Baja California, Mexico",3.400000000000000,ci,39,2,Fri Jun 04 00:00:00 -0400 2010,32.579200000000000,3.400000000000000
10752085,-115.219499999999000,"Baja California, Mexico",21.399999999999900,ci,13,3,Wed Jul 14 00:00:00 -0400 2010,32.094200000000000,3.100000000000000
10751837,-115.202699999999000,"Baja California, Mexico",10.100000000000000,ci,15,2,Wed Jul 14 00:00:00 -0400 2010,32.088299999999900,3.300000000000000
10667021,-115.221800000000000,"Baja California, Mexico",36.600000000000000,ci,15,2,Sat May 15 00:00:00 -0400 2010,32.273800000000000,3.900000000000000
10667013,-115.244500000000000,"Baja California, Mexico",10.300000000000000,ci,18,2,Sat May 15 00:00:00 -0400 2010,32.265000000000000,4.300000000000000
14733516,-115.918999999999000,Southern California,5.900000000000000,ci,73,B,Thu Jun 03 00:00:00 -0400 2010,32.692300000000000,4.100000000000000
10751781,-115.332300000000000,"Baja California, Mexico",15.000000000000000,ci,14,4,Wed Jul 14 00:00:00 -0400 2010,32.246699999999900,3.900000000000000
10597293,-115.760099999999000,Southern California,10.900000000000000,ci,53,1,Sat Apr 10 00:00:00 -0400 2010,32.643500000000000,3.700000000000000
14733020,-116.469600000000000,Southern California,3.500000000000000,ci,122,2,Thu Jun 03 00:00:00 -0400 2010,33.497799999999900,3.200000000000000
10596741,-115.732500000000000,"Baja California, Mexico",0.900000000000000,ci,45,1,Sat Apr 10 00:00:00 -0400 2010,32.544600000000000,3.000000000000000
10751509,-115.287999999999000,"Baja California, Mexico",1.000000000000000,ci,14,2,Wed Jul 14 00:00:00 -0400 2010,32.125300000000000,3.500000000000000
10590109,-115.266000000000000,"Baja California, Mexico",20.399999999999900,ci,14,1,Thu Apr 08 00:00:00 -0400 2010,32.042000000000000,3.300000000000000
10599653,-115.764799999999000,"Baja California, Mexico",3.300000000000000,ci,43,1,Sat Apr 10 00:00:00 -0400 2010,32.574599999999900,3.200000000000000
10751261,-115.339799999999000,"Baja California, Mexico",0.200000000000000,ci,22,3,Tue Jul 13 00:00:00 -0400 2010,32.266199999999900,3.200000000000000
10598493,-115.798599999999000,"Baja California, Mexico",6.500000000000000,ci,54,1,Sat Apr 10 00:00:00 -0400 2010,32.631500000000000,3.600000000000000
14752380,-115.929000000000000,Southern California,0.200000000000000,ci,66,1,Wed Jun 16 00:00:00 -0400 2010,32.669899999999900,3.000000000000000
10590325,-115.917000000000000,Southern California,11.300000000000000,ci,63,1,Thu Apr 08 00:00:00 -0400 2010,32.667800000000000,3.300000000000000
10667037,-115.278999999999000,"Baja California, Mexico",0.000000000000000,ci,11,1,Sat May 15 00:00:00 -0400 2010,32.149099999999900,3.300000000000000
10667245,-118.342799999999000,"Greater Los Angeles area, California",8.300000000000000,ci,101,1,Sat May 15 00:00:00 -0400 2010,34.002099999999900,3.000000000000000
10751277,-115.328999999999000,"Baja California, Mexico",7.000000000000000,ci,16,3,Tue Jul 13 00:00:00 -0400 2010,32.267000000000000,3.000000000000000
14752556,-116.420599999999000,Southern California,9.900000000000000,ci,119,2,Wed Jun 16 00:00:00 -0400 2010,33.386000000000000,3.000000000000000
14752284,-115.977000000000000,Southern California,2.200000000000000,ci,82,2,Wed Jun 16 00:00:00 -0400 2010,32.725299999999900,3.600000000000000
10591517,-115.316299999999000,"Baja California, Mexico",7.000000000000000,ci,12,2,Thu Apr 08 00:00:00 -0400 2010,32.130800000000000,3.100000000000000
10668173,-115.287300000000000,"Baja California, Mexico",3.300000000000000,ci,14,1,Sat May 15 00:00:00 -0400 2010,32.185299999999900,3.100000000000000
14733300,-116.051299999999000,Southern California,3.500000000000000,ci,104,2,Thu Jun 03 00:00:00 -0400 2010,33.250700000000000,3.100000000000000
10669221,-115.631600000000000,"Baja California, Mexico",0.100000000000000,ci,49,1,Sun May 16 00:00:00 -0400 2010,32.485500000000000,3.700000000000000
10596989,-115.072500000000000,"Baja California, Mexico",0.200000000000000,ci,13,1,Sat Apr 10 00:00:00 -0400 2010,31.932500000000000,3.700000000000000
10749845,-114.937500000000000,"Baja California, Mexico",10.000000000000000,ci,7,5,Mon Jul 12 00:00:00 -0400 2010,31.896300000000000,3.300000000000000
14754124,-115.866600000000000,Southern California,0.100000000000000,ci,65,1,Wed Jun 16 00:00:00 -0400 2010,32.659100000000000,3.000000000000000
14752700,-115.978099999999000,Southern California,2.900000000000000,ci,75,2,Wed Jun 16 00:00:00 -0400 2010,32.676600000000000,3.200000000000000
10749197,-115.321200000000000,"Baja California, Mexico",16.800000000000000,ci,15,2,Mon Jul 12 00:00:00 -0400 2010,32.141500000000000,3.100000000000000
10668565,-115.210599999999000,"Baja California, Mexico",0.800000000000000,ci,12,1,Sun May 16 00:00:00 -0400 2010,32.122100000000000,3.000000000000000
10749781,-115.932800000000000,Southern California,6.500000000000000,ci,79,3,Mon Jul 12 00:00:00 -0400 2010,32.670000000000000,3.200000000000000
10590725,-115.379499999999000,"Baja California, Mexico",28.500000000000000,ci,34,5,Thu Apr 08 00:00:00 -0400 2010,32.282299999999900,4.100000000000000
10597061,-115.772999999999000,Southern California,6.800000000000000,ci,20,2,Sat Apr 10 00:00:00 -0400 2010,32.670800000000000,4.500000000000000
10669469,-115.341300000000000,"Baja California, Mexico",0.100000000000000,ci,13,1,Sun May 16 00:00:00 -0400 2010,32.164099999999900,3.000000000000000
14752220,-115.916100000000000,Southern California,0.700000000000000,ci,57,1,Wed Jun 16 00:00:00 -0400 2010,32.657800000000000,3.400000000000000
10669861,-115.712800000000000,"Baja California, Mexico",3.600000000000000,ci,34,1,Sun May 16 00:00:00 -0400 2010,32.613799999999900,3.600000000000000
10669853,-115.727300000000000,"Baja California, Mexico",6.300000000000000,ci,33,1,Sun May 16 00:00:00 -0400 2010,32.606099999999900,3.500000000000000
14752348,-115.936499999999000,Southern California,0.000000000000000,ci,70,1,Wed Jun 16 00:00:00 -0400 2010,32.695500000000000,3.800000000000000
10598341,-115.215299999999000,"Baja California, Mexico",7.000000000000000,ci,11,1,Sat Apr 10 00:00:00 -0400 2010,32.138599999999900,3.400000000000000
10783301,-115.637299999999000,"Baja California, Mexico",0.200000000000000,ci,48,2,Fri Aug 20 00:00:00 -0400 2010,32.480499999999900,3.000000000000000
10784021,-116.001000000000000,"Baja California, Mexico",11.400000000000000,ci,26,2,Sat Aug 21 00:00:00 -0400 2010,32.621800000000000,3.100000000000000
10747941,-115.879800000000000,Southern California,6.700000000000000,ci,76,3,Sun Jul 11 00:00:00 -0400 2010,32.664000000000000,3.100000000000000
10592053,-115.072100000000000,"Baja California, Mexico",16.600000000000000,ci,11,1,Thu Apr 08 00:00:00 -0400 2010,32.152799999999900,3.400000000000000
10590757,-115.921700000000000,Southern California,10.699999999999900,ci,61,4,Thu Apr 08 00:00:00 -0400 2010,32.676200000000000,3.100000000000000
10748837,-116.448999999999000,Southern California,6.000000000000000,ci,146,2,Sun Jul 11 00:00:00 -0400 2010,33.471200000000000,3.300000000000000
10670413,-115.924499999999000,Southern California,11.699999999999900,ci,54,1,Mon May 17 00:00:00 -0400 2010,32.667099999999900,3.600000000000000
14754324,-115.149000000000000,"Baja California, Mexico",0.100000000000000,ci,11,1,Thu Jun 17 00:00:00 -0400 2010,32.144799999999900,3.000000000000000
10747813,-115.262799999999000,"Baja California, Mexico",3.200000000000000,ci,12,3,Sun Jul 11 00:00:00 -0400 2010,32.106999999999900,3.000000000000000
14732212,-115.196600000000000,"Baja California, Mexico",10.000000000000000,ci,12,L,Wed Jun 02 00:00:00 -0400 2010,32.055999999999900,4.300000000000000
14754772,-115.887600000000000,Southern California,5.500000000000000,ci,14,1,Thu Jun 17 00:00:00 -0400 2010,32.690300000000000,3.000000000000000
14754388,-115.003600000000000,"Sonora, Mexico",12.500000000000000,ci,11,1,Thu Jun 17 00:00:00 -0400 2010,32.039299999999900,3.300000000000000
10597069,-115.787800000000000,Southern California,6.400000000000000,ci,47,1,Sat Apr 10 00:00:00 -0400 2010,32.673299999999900,3.200000000000000
10671165,-115.570300000000000,Southern California,0.000000000000000,ci,79,1,Tue May 18 00:00:00 -0400 2010,33.836399999999900,3.500000000000000
14732844,-115.240600000000000,"Baja California, Mexico",0.100000000000000,ci,17,1,Wed Jun 02 00:00:00 -0400 2010,32.129800000000000,3.800000000000000
31157759,-115.158500000000000,"Baja California, Mexico",10.000000000000000,ci,9,6,Sat Apr 10 00:00:00 -0400 2010,32.025199999999900,3.900000000000000
10671365,-115.410100000000000,"Baja California, Mexico",16.100000000000000,ci,16,1,Tue May 18 00:00:00 -0400 2010,32.221499999999900,3.200000000000000
10671981,-115.719999999999000,"Baja California, Mexico",1.300000000000000,ci,41,1,Tue May 18 00:00:00 -0400 2010,32.567100000000000,3.000000000000000
10746045,-115.202299999999000,"Baja California, Mexico",16.100000000000000,ci,12,2,Sat Jul 10 00:00:00 -0400 2010,32.021500000000000,3.000000000000000
14731716,-115.355599999999000,"Baja California, Mexico",0.200000000000000,ci,22,1,Wed Jun 02 00:00:00 -0400 2010,32.251500000000000,3.200000000000000
10671989,-115.832499999999000,Southern California,10.100000000000000,ci,48,B,Tue May 18 00:00:00 -0400 2010,32.652799999999900,5.100000000000000
10590125,-115.396000000000000,"Baja California, Mexico",30.600000000000000,ci,21,1,Thu Apr 08 00:00:00 -0400 2010,32.220300000000000,3.300000000000000
14731660,-115.209299999999000,"Baja California, Mexico",0.000000000000000,ci,14,1,Wed Jun 02 00:00:00 -0400 2010,32.050300000000000,3.800000000000000
10590685,-115.785300000000000,"Baja California, Mexico",2.300000000000000,ci,38,2,Thu Apr 08 00:00:00 -0400 2010,32.621699999999900,3.000000000000000
10745413,-118.191000000000000,Central California,0.000000000000000,ci,32,3,Fri Jul 09 00:00:00 -0400 2010,36.778700000000000,3.200000000000000
14754780,-115.976799999999000,Southern California,3.300000000000000,ci,74,1,Thu Jun 17 00:00:00 -0400 2010,32.712000000000000,3.300000000000000
10590413,-115.224000000000000,"Baja California, Mexico",15.900000000000000,ci,14,1,Thu Apr 08 00:00:00 -0400 2010,32.228099999999900,3.700000000000000
10595677,-115.793099999999000,Southern California,6.600000000000000,ci,54,1,Fri Apr 09 00:00:00 -0400 2010,32.645800000000000,3.400000000000000
14754276,-115.733599999999000,"Baja California, Mexico",5.300000000000000,ci,13,1,Thu Jun 17 00:00:00 -0400 2010,31.537600000000000,3.500000000000000
10672565,-116.371799999999000,Southern California,5.600000000000000,ci,94,2,Wed May 19 00:00:00 -0400 2010,32.995300000000000,3.500000000000000
10598693,-115.808599999999000,Southern California,6.000000000000000,ci,56,1,Sat Apr 10 00:00:00 -0400 2010,32.646999999999900,3.700000000000000
10673037,-115.748999999999000,"Baja California, Mexico",3.300000000000000,ci,49,1,Wed May 19 00:00:00 -0400 2010,32.604599999999900,4.100000000000000
10672573,-115.834699999999000,"Baja California, Mexico",7.700000000000000,ci,42,2,Wed May 19 00:00:00 -0400 2010,32.617199999999900,3.800000000000000
10599501,-115.491100000000000,"Baja California, Mexico",11.600000000000000,ci,15,1,Sat Apr 10 00:00:00 -0400 2010,32.353299999999900,3.000000000000000
10743373,-115.609800000000000,"Baja California, Mexico",0.800000000000000,ci,57,2,Thu Jul 08 00:00:00 -0400 2010,32.454799999999900,3.100000000000000
10672997,-115.292299999999000,"Baja California, Mexico",0.300000000000000,ci,13,1,Wed May 19 00:00:00 -0400 2010,32.230300000000000,3.400000000000000
14754900,-115.612300000000000,"Baja California, Mexico",2.000000000000000,ci,54,1,Thu Jun 17 00:00:00 -0400 2010,32.465800000000000,3.400000000000000
14754412,-115.968000000000000,Southern California,1.100000000000000,ci,89,1,Thu Jun 17 00:00:00 -0400 2010,32.719799999999900,3.100000000000000
10743261,-115.429000000000000,"Baja California, Mexico",32.399999999999900,ci,25,3,Thu Jul 08 00:00:00 -0400 2010,32.217500000000000,3.200000000000000
10592173,-115.023799999999000,"Baja California, Mexico",0.100000000000000,ci,13,1,Fri Apr 09 00:00:00 -0400 2010,32.187800000000000,3.000000000000000
14715540,-115.863500000000000,"Baja California, Mexico",5.100000000000000,ci,39,1,Thu May 20 00:00:00 -0400 2010,32.633000000000000,4.400000000000000
10714749,-115.252700000000000,"Baja California, Mexico",5.200000000000000,ci,11,2,Thu Jun 17 00:00:00 -0400 2010,32.058000000000000,3.300000000000000
14754356,-114.855599999999000,"Sonora, Mexico",26.699999999999900,ci,16,1,Thu Jun 17 00:00:00 -0400 2010,31.868600000000000,3.800000000000000
14715500,-115.865099999999000,Southern California,5.600000000000000,ci,60,1,Thu May 20 00:00:00 -0400 2010,32.637799999999900,3.700000000000000
10597077,-115.769000000000000,Southern California,10.199999999999900,ci,48,1,Sat Apr 10 00:00:00 -0400 2010,32.656599999999900,3.100000000000000
10716053,-115.930000000000000,Southern California,2.200000000000000,ci,78,2,Fri Jun 18 00:00:00 -0400 2010,32.680000000000000,3.000000000000000
10743157,-117.709699999999000,Central California,2.200000000000000,ci,48,3,Thu Jul 08 00:00:00 -0400 2010,36.098300000000000,3.200000000000000
10715365,-116.429500000000000,Southern California,6.000000000000000,ci,144,2,Fri Jun 18 00:00:00 -0400 2010,33.387799999999900,3.500000000000000
10599181,-115.775199999999000,Southern California,12.300000000000000,ci,57,4,Sat Apr 10 00:00:00 -0400 2010,32.646500000000000,3.300000000000000
14715564,-115.872500000000000,Southern California,6.500000000000000,ci,58,1,Thu May 20 00:00:00 -0400 2010,32.643300000000000,3.200000000000000
10715837,-115.961500000000000,Southern California,3.700000000000000,ci,87,2,Fri Jun 18 00:00:00 -0400 2010,32.701300000000000,3.000000000000000
10736133,-116.490200000000000,Southern California,11.300000000000000,ci,87,2,Wed Jul 07 00:00:00 -0400 2010,33.409199999999900,3.000000000000000
14715524,-115.864599999999000,Southern California,5.400000000000000,ci,56,1,Thu May 20 00:00:00 -0400 2010,32.640500000000000,3.400000000000000
10595053,-115.500500000000000,"Baja California, Mexico",19.699999999999900,ci,30,1,Fri Apr 09 00:00:00 -0400 2010,32.315800000000000,3.100000000000000
10596093,-115.809799999999000,Southern California,2.500000000000000,ci,47,1,Fri Apr 09 00:00:00 -0400 2010,32.646799999999900,3.000000000000000
14715684,-115.882800000000000,Southern California,1.600000000000000,ci,58,1,Thu May 20 00:00:00 -0400 2010,32.655000000000000,3.400000000000000
14715916,-115.254000000000000,"Baja California, Mexico",0.400000000000000,ci,12,1,Thu May 20 00:00:00 -0400 2010,32.178800000000000,3.200000000000000
14718212,-115.959299999999000,Southern California,9.699999999999990,ci,62,1,Fri May 21 00:00:00 -0400 2010,32.694499999999900,4.000000000000000
10715245,-115.875699999999000,"Baja California, Mexico",7.200000000000000,ci,11,2,Fri Jun 18 00:00:00 -0400 2010,32.052999999999900,3.600000000000000
14718124,-115.831100000000000,"Baja California, Mexico",6.900000000000000,ci,44,1,Fri May 21 00:00:00 -0400 2010,32.621800000000000,3.100000000000000
10736077,-116.733000000000000,Southern California,15.800000000000000,ci,13,2,Wed Jul 07 00:00:00 -0400 2010,33.625700000000000,3.600000000000000
10594461,-115.912999999999000,Southern California,1.500000000000000,ci,13,2,Fri Apr 09 00:00:00 -0400 2010,32.745500000000000,3.300000000000000
10738357,-116.484800000000000,Southern California,10.300000000000000,ci,156,3,Wed Jul 07 00:00:00 -0400 2010,33.454000000000000,3.400000000000000
14718172,-115.827100000000000,"Baja California, Mexico",9.900000000000000,ci,45,1,Fri May 21 00:00:00 -0400 2010,32.617800000000000,3.200000000000000
10736101,-116.462800000000000,Southern California,10.600000000000000,ci,79,2,Wed Jul 07 00:00:00 -0400 2010,33.384700000000000,3.000000000000000
10715237,-115.936999999999000,Southern California,1.800000000000000,ci,83,2,Fri Jun 18 00:00:00 -0400 2010,32.683300000000000,3.400000000000000
10595133,-115.240499999999000,"Baja California, Mexico",10.000000000000000,ci,11,6,Fri Apr 09 00:00:00 -0400 2010,32.218800000000000,4.700000000000000
10717277,-115.325500000000000,"Baja California, Mexico",0.400000000000000,ci,18,2,Sat Jun 19 00:00:00 -0400 2010,32.175500000000000,3.400000000000000
10736069,-116.482699999999000,Southern California,11.699999999999900,ci,122,4,Wed Jul 07 00:00:00 -0400 2010,33.417499999999900,5.400000000000000
14718924,-115.729500000000000,"Baja California, Mexico",3.300000000000000,ci,45,1,Sat May 22 00:00:00 -0400 2010,32.557600000000000,3.000000000000000
14718836,-115.777299999999000,"Baja California, Mexico",2.400000000000000,ci,49,1,Sat May 22 00:00:00 -0400 2010,32.583300000000000,3.600000000000000
14719372,-115.758099999999000,"Baja California, Mexico",5.700000000000000,ci,37,1,Sat May 22 00:00:00 -0400 2010,32.567100000000000,3.000000000000000
10593133,-115.774100000000000,"Baja California, Mexico",2.500000000000000,ci,34,1,Fri Apr 09 00:00:00 -0400 2010,32.565600000000000,3.500000000000000
10592213,-115.423100000000000,"Baja California, Mexico",14.800000000000000,ci,21,1,Fri Apr 09 00:00:00 -0400 2010,32.299799999999900,3.700000000000000
10596237,-115.024799999999000,"Baja California, Mexico",10.000000000000000,ci,9,2,Fri Apr 09 00:00:00 -0400 2010,31.956299999999900,3.700000000000000
10783581,-116.695700000000000,Southern California,13.300000000000000,ci,143,2,Sat Aug 21 00:00:00 -0400 2010,33.881000000000000,3.600000000000000
10736093,-116.462999999999000,Southern California,10.199999999999900,ci,66,2,Wed Jul 07 00:00:00 -0400 2010,33.400700000000000,3.000000000000000
14718764,-115.801500000000000,"Baja California, Mexico",0.000000000000000,ci,28,1,Sat May 22 00:00:00 -0400 2010,32.621600000000000,4.800000000000000
10736085,-116.679800000000000,Southern California,17.600000000000000,ci,22,2,Wed Jul 07 00:00:00 -0400 2010,33.376800000000000,3.300000000000000
14719524,-115.772000000000000,"Baja California, Mexico",2.600000000000000,ci,51,1,Sat May 22 00:00:00 -0400 2010,32.583300000000000,3.100000000000000
10737309,-116.414699999999000,Southern California,6.900000000000000,ci,156,2,Wed Jul 07 00:00:00 -0400 2010,33.442999999999900,3.000000000000000
10736125,-116.470200000000000,Southern California,12.000000000000000,ci,39,2,Wed Jul 07 00:00:00 -0400 2010,33.420000000000000,3.000000000000000
10593141,-115.741799999999000,"Baja California, Mexico",3.700000000000000,ci,35,1,Fri Apr 09 00:00:00 -0400 2010,32.563800000000000,3.600000000000000
14719076,-115.742800000000000,"Baja California, Mexico",2.400000000000000,ci,38,1,Sat May 22 00:00:00 -0400 2010,32.576500000000000,3.000000000000000
10595685,-115.760099999999000,"Baja California, Mexico",5.400000000000000,ci,47,1,Fri Apr 09 00:00:00 -0400 2010,32.574599999999900,3.700000000000000
10596173,-115.744100000000000,"Baja California, Mexico",5.400000000000000,ci,49,1,Fri Apr 09 00:00:00 -0400 2010,32.612800000000000,3.400000000000000
14728444,-115.387600000000000,"Baja California, Mexico",30.500000000000000,ci,34,1,Sun May 30 00:00:00 -0400 2010,32.250500000000000,3.600000000000000
14718756,-115.756200000000000,"Baja California, Mexico",5.400000000000000,ci,41,2,Sat May 22 00:00:00 -0400 2010,32.593299999999900,4.900000000000000
14719124,-115.758600000000000,"Baja California, Mexico",3.800000000000000,ci,52,1,Sat May 22 00:00:00 -0400 2010,32.570999999999900,3.900000000000000
14720308,-115.884100000000000,Southern California,2.700000000000000,ci,51,1,Sun May 23 00:00:00 -0400 2010,32.692000000000000,3.100000000000000
14720724,-115.832999999999000,"Baja California, Mexico",10.900000000000000,ci,48,1,Sun May 23 00:00:00 -0400 2010,32.626100000000000,4.200000000000000
14776012,-115.230000000000000,"Baja California, Mexico",6.000000000000000,ci,12,4,Tue Jul 06 00:00:00 -0400 2010,32.134999999999900,4.300000000000000
14775788,-115.341800000000000,"Baja California, Mexico",31.800000000000000,ci,18,2,Tue Jul 06 00:00:00 -0400 2010,32.148499999999900,3.100000000000000
14728884,-115.798800000000000,"Baja California, Mexico",3.300000000000000,ci,55,1,Sun May 30 00:00:00 -0400 2010,32.606499999999900,3.000000000000000
10592725,-115.380499999999000,"Baja California, Mexico",0.000000000000000,ci,23,1,Fri Apr 09 00:00:00 -0400 2010,32.348500000000000,3.200000000000000
10727821,-115.181200000000000,"Baja California, Mexico",36.399999999999900,ci,11,2,Mon Jun 28 00:00:00 -0400 2010,31.983699999999900,3.000000000000000
10594757,-115.351799999999000,"Baja California, Mexico",33.299999999999900,ci,18,C,Fri Apr 09 00:00:00 -0400 2010,32.303100000000000,4.000000000000000
14720524,-115.200500000000000,"Baja California, Mexico",0.000000000000000,ci,12,1,Sun May 23 00:00:00 -0400 2010,32.206600000000000,3.000000000000000
10594061,-115.760999999999000,"Baja California, Mexico",3.400000000000000,ci,37,4,Fri Apr 09 00:00:00 -0400 2010,32.588000000000000,3.500000000000000
10594957,-115.789000000000000,Southern California,10.000000000000000,ci,47,2,Fri Apr 09 00:00:00 -0400 2010,32.646999999999900,3.600000000000000
10594989,-115.649100000000000,"Baja California, Mexico",0.000000000000000,ci,42,1,Fri Apr 09 00:00:00 -0400 2010,32.487000000000000,3.100000000000000
10596205,-115.722099999999000,"Baja California, Mexico",10.900000000000000,ci,43,1,Fri Apr 09 00:00:00 -0400 2010,32.617800000000000,3.400000000000000
14728452,-115.399299999999000,"Baja California, Mexico",12.300000000000000,ci,25,1,Sun May 30 00:00:00 -0400 2010,32.200600000000000,3.000000000000000
10592157,-115.000000000000000,"Sonora, Mexico",10.000000000000000,ci,5,2,Fri Apr 09 00:00:00 -0400 2010,32.119000000000000,3.200000000000000
10727893,-115.384000000000000,"Baja California, Mexico",12.199999999999900,ci,26,2,Mon Jun 28 00:00:00 -0400 2010,32.234200000000000,3.500000000000000
10717781,-115.385300000000000,"Baja California, Mexico",3.500000000000000,ci,22,2,Sun Jun 20 00:00:00 -0400 2010,32.177300000000000,3.400000000000000
10718373,-115.435800000000000,"Baja California, Mexico",10.300000000000000,ci,12,2,Sun Jun 20 00:00:00 -0400 2010,32.030700000000000,3.000000000000000
10727093,-115.952799999999000,Southern California,2.200000000000000,ci,82,2,Sun Jun 27 00:00:00 -0400 2010,32.700000000000000,3.100000000000000
14727108,-115.207999999999000,"Baja California, Mexico",0.800000000000000,ci,17,1,Sat May 29 00:00:00 -0400 2010,32.136499999999900,3.700000000000000
10726413,-118.592699999999000,Central California,5.700000000000000,ci,79,2,Sun Jun 27 00:00:00 -0400 2010,35.202800000000000,3.800000000000000
10718117,-115.350300000000000,"Baja California, Mexico",28.300000000000000,ci,13,2,Sun Jun 20 00:00:00 -0400 2010,32.248699999999900,3.000000000000000
10592733,-115.328500000000000,"Baja California, Mexico",7.800000000000000,ci,11,1,Fri Apr 09 00:00:00 -0400 2010,32.111499999999900,3.000000000000000
14722972,-115.743200000000000,"Baja California, Mexico",6.900000000000000,ci,50,1,Tue May 25 00:00:00 -0400 2010,32.565199999999900,3.100000000000000
14723412,-115.060500000000000,"Baja California, Mexico",1.700000000000000,ci,15,1,Tue May 25 00:00:00 -0400 2010,32.159599999999900,3.200000000000000
14727396,-115.882499999999000,Southern California,1.800000000000000,ci,71,1,Sat May 29 00:00:00 -0400 2010,32.716500000000000,3.800000000000000
10596077,-115.807100000000000,Southern California,10.300000000000000,ci,59,1,Fri Apr 09 00:00:00 -0400 2010,32.659300000000000,3.300000000000000
10718397,-115.149500000000000,"Baja California, Mexico",9.699999999999990,ci,11,3,Sun Jun 20 00:00:00 -0400 2010,31.960999999999900,3.700000000000000
10726173,-115.417800000000000,"Baja California, Mexico",8.699999999999990,ci,16,2,Sun Jun 27 00:00:00 -0400 2010,32.207799999999900,3.000000000000000
14723268,-115.408100000000000,"Baja California, Mexico",29.800000000000000,ci,19,1,Tue May 25 00:00:00 -0400 2010,32.193100000000000,3.000000000000000
10595693,-115.335300000000000,"Baja California, Mexico",0.100000000000000,ci,11,1,Fri Apr 09 00:00:00 -0400 2010,32.121099999999900,3.400000000000000
14722260,-115.341999999999000,"Baja California, Mexico",12.600000000000000,ci,15,1,Tue May 25 00:00:00 -0400 2010,32.114300000000000,3.300000000000000
14727068,-115.098500000000000,"Baja California, Mexico",6.900000000000000,ci,11,1,Sat May 29 00:00:00 -0400 2010,32.131999999999900,3.100000000000000
